sample_id,i_bits,o_bits,i_hex,o_hex,count,first_seed,first_cycle,first_pc_id,first_instr_rdata_id
1507,0001010000000010001100000010000010010000,0100,0x1402302090,0x4,2,889,13777,8000409a,02404833
1508,0001010000000010001100000010000010100000,0100,0x14023020a0,0x4,2,889,13771,8000409a,02404833
1509,0001010000000010001100000010000010101000,0100,0x14023020a8,0x4,1,889,13770,8000409a,02404833
1510,0001010000000010001100000010000010110000,0100,0x14023020b0,0x4,4,889,13773,8000409a,02404833
1511,0001010000000010001100000010000110000000,0000,0x1402302180,0x0,2,889,6351,8000409a,02404833
1512,0001010000000010001100000010100010000000,0100,0x1402302880,0x4,9,889,6316,8000409a,02404833
1513,0001010000000010001100000010100010010000,0100,0x1402302890,0x4,1,889,6330,8000409a,02404833
1514,0001010000000010001100000010100010100000,0100,0x14023028a0,0x4,3,889,6318,8000409a,02404833
1515,0001010000000010001100000010100010110000,0100,0x14023028b0,0x4,2,889,6320,8000409a,02404833
1516,0001010000011101100101000010000010000000,0100,0x141d942080,0x4,53,889,6473,800040ca,03b0cb33
1517,0001010000011101100101000010000010001000,0100,0x141d942088,0x4,6,889,6485,800040ca,03b0cb33
1518,0001010000011101100101000010000010010000,0100,0x141d942090,0x4,2,889,6482,800040ca,03b0cb33
1519,0001010000011101100101000010000010011000,0100,0x141d942098,0x4,1,889,13895,800040ca,03b0cb33
1520,0001010000011101100101000010000010100000,0100,0x141d9420a0,0x4,3,889,6474,800040ca,03b0cb33
1521,0001010000011101100101000010000010101000,0100,0x141d9420a8,0x4,1,889,6475,800040ca,03b0cb33
1522,0001010000011101100101000010000010110000,0100,0x141d9420b0,0x4,3,889,6477,800040ca,03b0cb33
1523,0001010000011101100101000010000010111000,0100,0x141d9420b8,0x4,1,889,6476,800040ca,03b0cb33
1524,0001010000011101100101000010000110000000,0000,0x141d942180,0x0,1,889,6508,800040ca,03b0cb33
1525,0001010000011101100101000010000110001000,0000,0x141d942188,0x0,1,889,13915,800040ca,03b0cb33
1526,0001010000011111000000000010100110110000,0000,0x141f0029b0,0x0,1,889,14579,8000357c,03e0f933
1527,0001010000100100011101000010000010000000,0100,0x1424742080,0x4,23,889,8721,8000375e,02814fb3
1528,0001010000100100011101000010000010001000,0100,0x1424742088,0x4,5,889,8732,8000375e,02814fb3
1529,0001010000100100011101000010000010010000,0100,0x1424742090,0x4,2,889,8719,8000375e,02814fb3
1530,0001010000100100011101000010000010100000,0100,0x14247420a0,0x4,3,889,8714,8000375e,02814fb3
1531,0001010000100100011101000010000010110000,0100,0x14247420b0,0x4,2,889,8717,8000375e,02814fb3
1532,0001010000100100011101000010000110000000,0000,0x1424742180,0x0,1,889,8749,8000375e,02814fb3
1533,0001010000111000100000000010000010000000,0100,0x1438802080,0x4,63,889,1372,80003600,0311e333
1534,0001010000111000100000000010000010001000,0100,0x1438802088,0x4,7,889,1381,80003600,0311e333
1535,0001010000111000100000000010000110000000,0000,0x1438802180,0x0,2,889,1407,80003600,0311e333
1536,0001010001000001111011000010000010000000,0100,0x1441ec2080,0x4,51,889,6172,8000405a,02327db3
1537,0001010001000001111011000010000010001000,0100,0x1441ec2088,0x4,4,889,6196,8000405a,02327db3
1538,0001010001000001111011000010000010010000,0100,0x1441ec2090,0x4,5,889,6171,8000405a,02327db3
1539,0001010001000001111011000010000010100000,0100,0x1441ec20a0,0x4,6,889,6173,8000405a,02327db3
1540,0001010001000001111011000010000010110000,0100,0x1441ec20b0,0x4,1,889,6178,8000405a,02327db3
1541,0001010001000001111011000010000010111000,0100,0x1441ec20b8,0x4,3,889,6175,8000405a,02327db3
1542,0001010001000001111011000010000110000000,0000,0x1441ec2180,0x0,2,889,6206,8000405a,02327db3
1543,0001010001000111001101000010000010000000,0100,0x1447342080,0x4,31,889,1288,800035d0,02e27d33
1544,0001010001000111001101000010000010001000,0100,0x1447342088,0x4,4,889,1287,800035d0,02e27d33
1545,0001010001000111001101000010000110000000,0000,0x1447342180,0x0,1,889,1322,800035d0,02e27d33
1546,0001010001000111001101000010100110100010,0000,0x14473429a2,0x0,1,889,7481,800035d0,02e27d33
1547,0001010001001111100110000010000010000000,0100,0x144f982080,0x4,24,889,11229,80003b20,03f277b3
1548,0001010001001111100110000010000010001000,0100,0x144f982088,0x4,4,889,11228,80003b20,03f277b3
1549,0001010001001111100110000010000110001000,0000,0x144f982188,0x0,1,889,11256,80003b20,03f277b3
1550,0001010001001111100110000010100010000000,0100,0x144f982880,0x4,1,889,11221,80003b20,03f277b3
1551,0001010001001111100110000010100010010000,0100,0x144f982890,0x4,2,889,11226,80003b20,03f277b3
1552,0001010001001111100110000010100010100000,0100,0x144f9828a0,0x4,2,889,11222,80003b20,03f277b3
1553,0001010001001111100110000010100010110000,0100,0x144f9828b0,0x4,2,889,11224,80003b20,03f277b3
1554,0001010001010001001111000010000010000000,0100,0x14513c2080,0x4,27,889,8752,80003764,0222c5b3
1555,0001010001010001001111000010000010001000,0100,0x14513c2088,0x4,2,889,8772,80003764,0222c5b3
1556,0001010001010001001111000010000010010000,0100,0x14513c2090,0x4,2,889,8757,80003764,0222c5b3
1557,0001010001010001001111000010000010100000,0100,0x14513c20a0,0x4,2,889,8753,80003764,0222c5b3
1558,0001010001010001001111000010000010110000,0100,0x14513c20b0,0x4,2,889,8755,80003764,0222c5b3
1559,0001010001010001001111000010000110000000,0000,0x14513c2180,0x0,1,889,8787,80003764,0222c5b3
1560,0001010001010001101101000010000010000000,0100,0x1451b42080,0x4,41,889,3529,800039b8,0232ed33
1561,0001010001010001101101000010000010001000,0100,0x1451b42088,0x4,6,889,3525,800039b8,0232ed33
1562,0001010001010001101101000010000010010000,0100,0x1451b42090,0x4,2,889,3535,800039b8,0232ed33
1563,0001010001010001101101000010000010100000,0100,0x1451b420a0,0x4,9,889,9728,800039b8,0232ed33
1564,0001010001010001101101000010000010101000,0100,0x1451b420a8,0x4,3,889,3523,800039b8,0232ed33
1565,0001010001010001101101000010000010110000,0100,0x1451b420b0,0x4,3,889,3524,800039b8,0232ed33
1566,0001010001010001101101000010000110000000,0000,0x1451b42180,0x0,2,889,3552,800039b8,0232ed33
1567,0001010001010001101101000010100010100000,0100,0x1451b428a0,0x4,6,889,3517,800039b8,0232ed33
1568,0001010001101110111010000010000110000000,0000,0x146ee82180,0x0,2,889,3554,800039bc,03d34f33
1569,0001010010000001101101000010000010000000,0100,0x1481b42080,0x4,57,889,2639,800037bc,02346eb3
1570,0001010010000001101101000010000010001000,0100,0x1481b42088,0x4,2,889,8914,800037bc,02346eb3
1571,0001010010000001101101000010000010010000,0100,0x1481b42090,0x4,2,889,2655,800037bc,02346eb3
1572,0001010010000001101101000010000010011000,0100,0x1481b42098,0x4,1,889,2644,800037bc,02346eb3
1573,0001010010000001101101000010000010100000,0100,0x1481b420a0,0x4,4,889,2640,800037bc,02346eb3
1574,0001010010000001101101000010000010110000,0100,0x1481b420b0,0x4,3,889,2642,800037bc,02346eb3
1575,0001010010000001101101000010000010111000,0100,0x1481b420b8,0x4,1,889,2643,800037bc,02346eb3
1576,0001010010000001101101000010000110000000,0000,0x1481b42180,0x0,2,889,2674,800037bc,02346eb3
1577,0001010010000100000110000010000110110000,0000,0x14841821b0,0x0,1,889,7962,800036be,02844433
1578,0001010010001000010100000010000010000000,0100,0x1488502080,0x4,26,888,1867,800030d0,03044bb3
1579,0001010010001000010100000010000010001000,0100,0x1488502088,0x4,3,888,1887,800030d0,03044bb3
1580,0001010010001000010100000010000010010000,0100,0x1488502090,0x4,2,888,1872,800030d0,03044bb3
1581,0001010010001000010100000010000010100000,0100,0x14885020a0,0x4,2,888,1868,800030d0,03044bb3
1582,0001010010001000010100000010000010110000,0100,0x14885020b0,0x4,2,888,1870,800030d0,03044bb3
1583,0001010010001000010100000010000110000000,0000,0x1488502180,0x0,1,888,1902,800030d0,03044bb3
1584,0001010010010001111101000010000110111000,0000,0x1491f421b8,0x0,1,888,6027,80003348,0234f3b3
1585,0001010010100111001010000010000110100000,0010,0x14a72821a0,0x2,1,889,11340,80003b4e,02e573b3
1586,0001010010101110111111000010000010000000,0100,0x14aefc2080,0x4,70,889,2601,800037b6,03d563b3
1587,0001010010101110111111000010000110000000,0000,0x14aefc2180,0x0,2,889,2636,800037b6,03d563b3
1588,0001010010111111101100000010000010000000,0100,0x14bfb02080,0x4,41,889,5737,80003f08,03f5ffb3
1589,0001010010111111101100000010000010001000,0100,0x14bfb02088,0x4,9,889,5734,80003f08,03f5ffb3
1590,0001010010111111101100000010000110000000,0000,0x14bfb02180,0x0,2,889,5757,80003f08,03f5ffb3
1591,0001010010111111101100000010100010000000,0100,0x14bfb02880,0x4,14,889,5722,80003f08,03f5ffb3
1592,0001010010111111101100000010100010010000,0100,0x14bfb02890,0x4,2,889,13236,80003f08,03f5ffb3
1593,0001010010111111101100000010100010100000,0100,0x14bfb028a0,0x4,2,889,13232,80003f08,03f5ffb3
1594,0001010010111111101100000010100010110000,0100,0x14bfb028b0,0x4,2,889,13234,80003f08,03f5ffb3
1595,0001010011001010011001000010000110100000,0000,0x14ca6421a0,0x0,1,889,11259,80003b28,034659b3
1596,0001010011100100010010000010000010000000,0100,0x14e4482080,0x4,12,888,1572,8000300c,028769b3
1597,0001010011100100010010000010000010001000,0100,0x14e4482088,0x4,5,888,1567,8000300c,028769b3
1598,0001010011100100010010000010000010010000,0100,0x14e4482090,0x4,1,888,1577,8000300c,028769b3
1599,0001010011100100010010000010000010100000,0100,0x14e44820a0,0x4,13,888,1550,8000300c,028769b3
1600,0001010011100100010010000010000010110000,0100,0x14e44820b0,0x4,4,888,1556,8000300c,028769b3
1601,0001010011100100010010000010000110000000,0000,0x14e4482180,0x0,1,888,1585,8000300c,028769b3
1602,0001010011111000111100000010000010000000,0100,0x14f8f02080,0x4,27,889,11308,80003b48,0317f533
1603,0001010011111000111100000010000010001000,0100,0x14f8f02088,0x4,2,889,11311,80003b48,0317f533
1604,0001010011111000111100000010000010010000,0100,0x14f8f02090,0x4,2,889,11306,80003b48,0317f533
1605,0001010011111000111100000010000010100000,0100,0x14f8f020a0,0x4,2,889,11302,80003b48,0317f533
1606,0001010011111000111100000010000010111000,0100,0x14f8f020b8,0x4,2,889,11304,80003b48,0317f533
1607,0001010011111000111100000010000110000000,0000,0x14f8f02180,0x0,1,889,11337,80003b48,0317f533
1608,0001010011111110101000000010100110000000,0000,0x14fea02980,0x0,2,889,7199,800041bc,03d7cab3
1609,0001010100000001111011000010000010000000,0100,0x1501ec2080,0x4,40,889,4147,80003a44,023846b3
1610,0001010100000001111011000010000010001000,0100,0x1501ec2088,0x4,5,889,4165,80003a44,023846b3
1611,0001010100000001111011000010000010010000,0100,0x1501ec2090,0x4,4,889,4145,80003a44,023846b3
1612,0001010100000001111011000010000010100000,0100,0x1501ec20a0,0x4,4,889,10956,80003a44,023846b3
1613,0001010100000001111011000010000010101000,0100,0x1501ec20a8,0x4,3,889,4142,80003a44,023846b3
1614,0001010100000001111011000010000010110000,0100,0x1501ec20b0,0x4,4,889,10957,80003a44,023846b3
1615,0001010100000001111011000010000010111000,0100,0x1501ec20b8,0x4,1,889,4144,80003a44,023846b3
1616,0001010100000001111011000010000110000000,0000,0x1501ec2180,0x0,2,889,4170,80003a44,023846b3
1617,0001010100000001111011000010100010000000,0100,0x1501ec2880,0x4,2,889,4135,80003a44,023846b3
1618,0001010100000001111011000010100010100000,0100,0x1501ec28a0,0x4,6,889,4137,80003a44,023846b3
1619,0001010100000001111011000010100010110000,0100,0x1501ec28b0,0x4,1,889,4139,80003a44,023846b3
1620,0001010100000111110010000010000010000000,0100,0x1507c82080,0x4,10,888,5833,800032c4,02f85033
1621,0001010100000111110010000010000010001000,0100,0x1507c82088,0x4,6,888,5828,800032c4,02f85033
1622,0001010100000111110010000010000110000000,0000,0x1507c82180,0x0,1,888,5844,800032c4,02f85033
1623,0001010100000111110010000010100010000000,0100,0x1507c82880,0x4,12,888,5809,800032c4,02f85033
1624,0001010100000111110010000010100010010000,0100,0x1507c82890,0x4,2,888,5816,800032c4,02f85033
1625,0001010100000111110010000010100010100000,0100,0x1507c828a0,0x4,3,888,5811,800032c4,02f85033
1626,0001010100000111110010000010100010110000,0100,0x1507c828b0,0x4,2,888,5814,800032c4,02f85033
1627,0001010100010010011100000010000010000000,0100,0x1512702080,0x4,22,889,14477,8000353e,0248e6b3
1628,0001010100010010011100000010000010001000,0100,0x1512702088,0x4,5,889,14474,8000353e,0248e6b3
1629,0001010100010010011100000010000110000000,0000,0x1512702180,0x0,1,889,14501,8000353e,0248e6b3
1630,0001010100010010011100000010100010000000,0100,0x1512702880,0x4,2,889,14472,8000353e,0248e6b3
1631,0001010100010010011100000010100010010000,0100,0x1512702890,0x4,2,889,14470,8000353e,0248e6b3
1632,0001010100010010011100000010100010100000,0100,0x15127028a0,0x4,2,889,14466,8000353e,0248e6b3
1633,0001010100010010011100000010100010110000,0100,0x15127028b0,0x4,2,889,14468,8000353e,0248e6b3
1634,0001010100011111011110000010000110000000,0010,0x151f782180,0x2,1,889,8700,80003752,03e8cb33
1635,0001010100111011001010000010000010000000,0100,0x153b282080,0x4,37,889,3304,80003906,0369e633
1636,0001010100111011001010000010000010001000,0100,0x153b282088,0x4,6,889,3305,80003906,0369e633
1637,0001010100111011001010000010000010010000,0100,0x153b282090,0x4,2,889,3316,80003906,0369e633
1638,0001010100111011001010000010000010011000,0100,0x153b282098,0x4,1,889,3315,80003906,0369e633
1639,0001010100111011001010000010000010100000,0100,0x153b2820a0,0x4,17,889,3287,80003906,0369e633
1640,0001010100111011001010000010000010101000,0100,0x153b2820a8,0x4,2,889,3310,80003906,0369e633
1641,0001010100111011001010000010000010110000,0100,0x153b2820b0,0x4,4,889,3293,80003906,0369e633
1642,0001010100111011001010000010000010111000,0100,0x153b2820b8,0x4,1,889,3314,80003906,0369e633
1643,0001010100111011001010000010000110000000,0000,0x153b282180,0x0,2,889,3322,80003906,0369e633
1644,0001010101000100101101000010000010000000,0100,0x1544b42080,0x4,50,889,2107,80003670,029a4433
1645,0001010101000100101101000010000010001000,0100,0x1544b42088,0x4,7,889,2106,80003670,029a4433
1646,0001010101000100101101000010000010010000,0100,0x1544b42090,0x4,2,889,2109,80003670,029a4433
1647,0001010101000100101101000010000010100000,0100,0x1544b420a0,0x4,2,889,7817,80003670,029a4433
1648,0001010101000100101101000010000010110000,0100,0x1544b420b0,0x4,2,889,7819,80003670,029a4433
1649,0001010101000100101101000010000110000000,0000,0x1544b42180,0x0,2,889,2134,80003670,029a4433
1650,0001010101000100101101000010100010000000,0100,0x1544b42880,0x4,5,889,2101,80003670,029a4433
1651,0001010101000100101101000010100010110000,0100,0x1544b428b0,0x4,2,889,2099,80003670,029a4433
1652,0001010101001001001111000010000110001000,0000,0x15493c2188,0x0,1,889,13621,80004028,032a4933
1653,0001010101001001001111000010000110010000,0000,0x15493c2190,0x0,1,889,6060,80004028,032a4933
1654,0001010101001100001100000010000010000000,0100,0x154c302080,0x4,21,889,3438,8000395a,038a5ab3
1655,0001010101001100001100000010000010001000,0100,0x154c302088,0x4,4,889,3450,8000395a,038a5ab3
1656,0001010101001100001100000010000010010000,0100,0x154c302090,0x4,1,889,3437,8000395a,038a5ab3
1657,0001010101001100001100000010000010011000,0100,0x154c302098,0x4,1,889,3436,8000395a,038a5ab3
1658,0001010101001100001100000010000010100000,0100,0x154c3020a0,0x4,6,889,3428,8000395a,038a5ab3
1659,0001010101001100001100000010000010101000,0100,0x154c3020a8,0x4,2,889,3427,8000395a,038a5ab3
1660,0001010101001100001100000010000010110000,0100,0x154c3020b0,0x4,1,889,3435,8000395a,038a5ab3
1661,0001010101001100001100000010000010111000,0100,0x154c3020b8,0x4,1,889,3426,8000395a,038a5ab3
1662,0001010101001100001100000010000110000000,0000,0x154c302180,0x0,2,889,3457,8000395a,038a5ab3
1663,0001010101001100001100000010100010000000,0100,0x154c302880,0x4,15,889,3422,8000395a,038a5ab3
1664,0001010101001100001100000010100010010000,0100,0x154c302890,0x4,2,889,9608,8000395a,038a5ab3
1665,0001010101001100001100000010100010100000,0100,0x154c3028a0,0x4,10,889,3424,8000395a,038a5ab3
1666,0001010101001100001100000010100010110000,0100,0x154c3028b0,0x4,6,889,9602,8000395a,038a5ab3
1667,0001010101010000100000000010000010000000,0100,0x1550802080,0x4,41,889,5429,80003e4a,021ae1b3
1668,0001010101010000100000000010000010001000,0100,0x1550802088,0x4,4,889,5448,80003e4a,021ae1b3
1669,0001010101010000100000000010000010010000,0100,0x1550802090,0x4,1,889,5439,80003e4a,021ae1b3
1670,0001010101010000100000000010000010101000,0100,0x15508020a8,0x4,1,889,5426,80003e4a,021ae1b3
1671,0001010101010000100000000010000010110000,0100,0x15508020b0,0x4,1,889,5428,80003e4a,021ae1b3
1672,0001010101010000100000000010000010111000,0100,0x15508020b8,0x4,1,889,5427,80003e4a,021ae1b3
1673,0001010101010000100000000010000110000000,0000,0x1550802180,0x0,2,889,5459,80003e4a,021ae1b3
1674,0001010101010000100000000010100010000000,0100,0x1550802880,0x4,14,889,5424,80003e4a,021ae1b3
1675,0001010101010000100000000010100010010000,0100,0x1550802890,0x4,2,889,12440,80003e4a,021ae1b3
1676,0001010101010000100000000010100010100000,0100,0x15508028a0,0x4,3,889,5425,80003e4a,021ae1b3
1677,0001010101010000100000000010100010110000,0100,0x15508028b0,0x4,2,889,12438,80003e4a,021ae1b3
1678,0001010101010111100110000010000010000000,0100,0x1557982080,0x4,27,888,1756,80003070,02faef33
1679,0001010101010111100110000010000010001000,0100,0x1557982088,0x4,4,888,1770,80003070,02faef33
1680,0001010101010111100110000010000010010000,0100,0x1557982090,0x4,2,888,1754,80003070,02faef33
1681,0001010101010111100110000010000010110000,0100,0x15579820b0,0x4,2,888,1752,80003070,02faef33
1682,0001010101010111100110000010000110000000,0000,0x1557982180,0x0,1,888,1787,80003070,02faef33
1683,0001010101100000000000000010000110110000,0000,0x15600021b0,0x0,1,889,12027,80003d4e,020b7133
1684,0001010101110100101000000010000010000000,0100,0x1574a02080,0x4,13,889,1190,8000347c,029bf6b3
1685,0001010101110100101000000010000010001000,0100,0x1574a02088,0x4,3,889,1188,8000347c,029bf6b3
1686,0001010101110100101000000010000110000000,0000,0x1574a02180,0x0,1,889,1204,8000347c,029bf6b3
1687,0001010101110100101000000010100010000000,0100,0x1574a02880,0x4,11,889,1177,8000347c,029bf6b3
1688,0001010101110100101000000010100010010000,0100,0x1574a02890,0x4,2,889,1175,8000347c,029bf6b3
1689,0001010101110100101000000010100010100000,0100,0x1574a028a0,0x4,2,889,1169,8000347c,029bf6b3
1690,0001010101110100101000000010100010110000,0100,0x1574a028b0,0x4,4,889,1171,8000347c,029bf6b3
1691,0001010110000111101011000010000110110000,0000,0x1587ac21b0,0x0,1,889,7438,800034d6,02fc7ab3
1692,0001010110001000011011000010000010000000,0100,0x15886c2080,0x4,15,889,2697,800037c8,030c7933
1693,0001010110001000011011000010000010001000,0100,0x15886c2088,0x4,2,889,2702,800037c8,030c7933
1694,0001010110001000011011000010000010010000,0100,0x15886c2090,0x4,2,889,2695,800037c8,030c7933
1695,0001010110001000011011000010000010100000,0100,0x15886c20a0,0x4,14,889,2679,800037c8,030c7933
1696,0001010110001000011011000010000010110000,0100,0x15886c20b0,0x4,2,889,2691,800037c8,030c7933
1697,0001010110001000011011000010000110000000,0000,0x15886c2180,0x0,1,889,2714,800037c8,030c7933
1698,0001010110001000011011000010000110100000,0000,0x15886c21a0,0x0,1,889,8947,800037c8,030c7933
1699,0001010110001010101011000010000010000000,0100,0x158aac2080,0x4,30,889,14514,80003560,035c7633
1700,0001010110001010101011000010000010001000,0100,0x158aac2088,0x4,2,889,14522,80003560,035c7633
1701,0001010110001010101011000010000010010000,0100,0x158aac2090,0x4,1,889,14513,80003560,035c7633
1702,0001010110001010101011000010000010011000,0100,0x158aac2098,0x4,1,889,14512,80003560,035c7633
1703,0001010110001010101011000010000010111000,0100,0x158aac20b8,0x4,1,889,14511,80003560,035c7633
1704,0001010110001010101011000010000110000000,0000,0x158aac2180,0x0,1,889,14546,80003560,035c7633
1705,0001010110001101100111000010000010000000,0100,0x158d9c2080,0x4,54,889,2765,800037dc,03bc4733
1706,0001010110001101100111000010000010001000,0100,0x158d9c2088,0x4,4,889,2758,800037dc,03bc4733
1707,0001010110001101100111000010000010010000,0100,0x158d9c2090,0x4,4,889,2763,800037dc,03bc4733
1708,0001010110001101100111000010000010100000,0100,0x158d9c20a0,0x4,4,889,2759,800037dc,03bc4733
1709,0001010110001101100111000010000010110000,0100,0x158d9c20b0,0x4,3,889,2761,800037dc,03bc4733
1710,0001010110001101100111000010000010111000,0100,0x158d9c20b8,0x4,1,889,8995,800037dc,03bc4733
1711,0001010110001101100111000010000110000000,0000,0x158d9c2180,0x0,2,889,2793,800037dc,03bc4733
1712,0001010110010000101101000010000110000000,0000,0x1590b42180,0x0,1,889,8712,8000375a,021ceeb3
1713,0001010110010001000000000010000010000000,0100,0x1591002080,0x4,27,889,13958,800040e4,022ce9b3
1714,0001010110010001000000000010000010001000,0100,0x1591002088,0x4,3,889,13962,800040e4,022ce9b3
1715,0001010110010001000000000010000010010000,0100,0x1591002090,0x4,4,889,6562,800040e4,022ce9b3
1716,0001010110010001000000000010000010100000,0100,0x15910020a0,0x4,27,889,6529,800040e4,022ce9b3
1717,0001010110010001000000000010000010101000,0100,0x15910020a8,0x4,3,889,6540,800040e4,022ce9b3
1718,0001010110010001000000000010000010110000,0100,0x15910020b0,0x4,5,889,6530,800040e4,022ce9b3
1719,0001010110010001000000000010000010111000,0100,0x15910020b8,0x4,1,889,6539,800040e4,022ce9b3
1720,0001010110010001000000000010000110000000,0000,0x1591002180,0x0,1,889,6564,800040e4,022ce9b3
1721,0001010110010001000000000010000110001000,0000,0x1591002188,0x0,1,889,13989,800040e4,022ce9b3
1722,0001010110010011011011000010100110100000,0000,0x15936c29a0,0x0,1,889,11345,80003b5a,026cd833
1723,0001010110011111101100000010000010000000,0100,0x159fb02080,0x4,15,889,11774,80003c76,03fce0b3
1724,0001010110011111101100000010000010001000,0100,0x159fb02088,0x4,1,889,11773,80003c76,03fce0b3
1725,0001010110011111101100000010000110000000,0000,0x159fb02180,0x0,1,889,11789,80003c76,03fce0b3
1726,0001010110011111101100000010100010000000,0100,0x159fb02880,0x4,13,889,11754,80003c76,03fce0b3
1727,0001010110011111101100000010100010010000,0100,0x159fb02890,0x4,2,889,11759,80003c76,03fce0b3
1728,0001010110011111101100000010100010100000,0100,0x159fb028a0,0x4,2,889,11755,80003c76,03fce0b3
1729,0001010110011111101100000010100010110000,0100,0x159fb028b0,0x4,2,889,11757,80003c76,03fce0b3
1730,0001010110011111101100000010100110000000,0000,0x159fb02980,0x0,1,889,4808,80003c76,03fce0b3
1731,0001010110100010111111000010000110000000,0000,0x15a2fc2180,0x0,2,889,5759,80003f0c,025d4733
1732,0001010110101000010000000010000110000000,0010,0x15a8402180,0x2,1,889,13310,80003f52,030d51b3
1733,0001010110101000010000000010000110110000,0010,0x15a84021b0,0x2,1,889,5767,80003f52,030d51b3
1734,0001010110110000111100000010000010000000,0100,0x15b0f02080,0x4,24,889,3207,800038da,021df7b3
1735,0001010110110000111100000010000010001000,0100,0x15b0f02088,0x4,5,889,3200,800038da,021df7b3
1736,0001010110110000111100000010000010010000,0100,0x15b0f02090,0x4,2,889,3205,800038da,021df7b3
1737,0001010110110000111100000010000010100000,0100,0x15b0f020a0,0x4,2,889,3201,800038da,021df7b3
1738,0001010110110000111100000010000010110000,0100,0x15b0f020b0,0x4,2,889,3203,800038da,021df7b3
1739,0001010110110000111100000010000110000000,0000,0x15b0f02180,0x0,1,889,3235,800038da,021df7b3
1740,0001010110110000111100000010000110110000,0000,0x15b0f021b0,0x0,1,889,9243,800038da,021df7b3
1741,0001010110110010001100000010000010000000,0100,0x15b2302080,0x4,24,889,12101,80003d6a,024dc333
1742,0001010110110010001100000010000010001000,0100,0x15b2302088,0x4,5,889,12094,80003d6a,024dc333
1743,0001010110110010001100000010000010010000,0100,0x15b2302090,0x4,2,889,12099,80003d6a,024dc333
1744,0001010110110010001100000010000010100000,0100,0x15b23020a0,0x4,2,889,12095,80003d6a,024dc333
1745,0001010110110010001100000010000010110000,0100,0x15b23020b0,0x4,2,889,12097,80003d6a,024dc333
1746,0001010110110010001100000010000110000000,0000,0x15b2302180,0x0,1,889,12129,80003d6a,024dc333
1747,0001010110110011010100000010000010000000,0100,0x15b3502080,0x4,48,889,4587,80003b70,026deeb3
1748,0001010110110011010100000010000010001000,0100,0x15b3502088,0x4,6,889,4586,80003b70,026deeb3
1749,0001010110110011010100000010000010010000,0100,0x15b3502090,0x4,4,889,4584,80003b70,026deeb3
1750,0001010110110011010100000010000010100000,0100,0x15b35020a0,0x4,6,889,4581,80003b70,026deeb3
1751,0001010110110011010100000010000010101000,0100,0x15b35020a8,0x4,2,889,4580,80003b70,026deeb3
1752,0001010110110011010100000010000010110000,0100,0x15b35020b0,0x4,4,889,4582,80003b70,026deeb3
1753,0001010110110011010100000010000110000000,0000,0x15b3502180,0x0,2,889,4615,80003b70,026deeb3
1754,0001010110111101001011000010000010000000,0100,0x15bd2c2080,0x4,18,889,2485,8000379a,03add7b3
1755,0001010110111101001011000010000010001000,0100,0x15bd2c2088,0x4,1,889,2510,8000379a,03add7b3
1756,0001010110111101001011000010000010010000,0100,0x15bd2c2090,0x4,2,889,2500,8000379a,03add7b3
1757,0001010110111101001011000010000010100000,0100,0x15bd2c20a0,0x4,11,889,2486,8000379a,03add7b3
1758,0001010110111101001011000010000010101000,0100,0x15bd2c20a8,0x4,1,889,2489,8000379a,03add7b3
1759,0001010110111101001011000010000010110000,0100,0x15bd2c20b0,0x4,2,889,2488,8000379a,03add7b3
1760,0001010110111101001011000010000110000000,0000,0x15bd2c2180,0x0,1,889,2520,8000379a,03add7b3
1761,0001010111000110011011000010000010000000,0100,0x15c66c2080,0x4,31,889,3259,800038f2,02ce50b3
1762,0001010111000110011011000010000010001000,0100,0x15c66c2088,0x4,7,889,3257,800038f2,02ce50b3
1763,0001010111000110011011000010000110000000,0000,0x15c66c2180,0x0,2,889,3279,800038f2,02ce50b3
1764,0001010111000110011011000010100010000000,0100,0x15c66c2880,0x4,15,889,3256,800038f2,02ce50b3
1765,0001010111000110011011000010100010010000,0100,0x15c66c2890,0x4,4,889,3254,800038f2,02ce50b3
1766,0001010111000110011011000010100010100000,0100,0x15c66c28a0,0x4,7,889,3244,800038f2,02ce50b3
1767,0001010111000110011011000010100010110000,0100,0x15c66c28b0,0x4,6,889,3250,800038f2,02ce50b3
1768,0001010111001001101110000010000010000000,0100,0x15c9b82080,0x4,24,889,7928,800036b0,033e5f33
1769,0001010111001001101110000010000010001000,0100,0x15c9b82088,0x4,4,889,7947,800036b0,033e5f33
1770,0001010111001001101110000010000010010000,0100,0x15c9b82090,0x4,1,889,7927,800036b0,033e5f33
1771,0001010111001001101110000010000010011000,0100,0x15c9b82098,0x4,1,889,7926,800036b0,033e5f33
1772,0001010111001001101110000010000110000000,0000,0x15c9b82180,0x0,1,889,7956,800036b0,033e5f33
1773,0001010111001001101110000010100010000000,0100,0x15c9b82880,0x4,1,889,7921,800036b0,033e5f33
1774,0001010111001001101110000010100010100000,0100,0x15c9b828a0,0x4,2,889,7922,800036b0,033e5f33
1775,0001010111001001101110000010100010110000,0100,0x15c9b828b0,0x4,2,889,7924,800036b0,033e5f33
1776,0001010111001101111000000010000010000000,0100,0x15cde02080,0x4,10,888,2120,80003194,03be5fb3
1777,0001010111001101111000000010000010010000,0100,0x15cde02090,0x4,2,888,2118,80003194,03be5fb3
1778,0001010111001101111000000010000010100000,0100,0x15cde020a0,0x4,16,888,2095,80003194,03be5fb3
